filename,width,height,class,xmin,ymin,xmax,ymax
62IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
63IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
64IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
65IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
66IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
67IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
68IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
69IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
70IMG_20200630_160104.jpg,624,832,closed,237.716796875,263.7345275878906,441.9095458984375,330.5519714355469
71IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
72IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
73IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
74IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
75IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
76IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
77IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
78IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
79IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
80IMG_20200630_160104.jpg,624,832,closed,238.62648010253906,263.0968322753906,443.1658020019531,331.7069396972656
81IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
82IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
83IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
84IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
85IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
86IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
87IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
88IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
89IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
90IMG_20200630_160104.jpg,624,832,closed,248.17323303222656,257.3623962402344,455.2598876953125,343.7861633300781
91IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
92IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
93IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
94IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
95IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
96IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
97IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
98IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
99IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
100IMG_20200630_160104.jpg,624,832,closed,236.8932647705078,264.3266296386719,440.75543212890625,329.5057678222656
1IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
2IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
3IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
4IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
5IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
6IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
7IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
8IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
9IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
10IMG_20200630_160105.jpg,624,832,closed,208.7135467529297,257.9244079589844,428.7947082519531,338.5113220214844
11IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
12IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
13IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
14IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
15IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
16IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
17IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
18IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
19IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
20IMG_20200630_160105.jpg,624,832,closed,214.4820098876953,262.83319091796875,433.2077331542969,334.40777587890625
21IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
22IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
23IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
24IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
25IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
26IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
27IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
28IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
29IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
30IMG_20200630_160105.jpg,624,832,closed,230.35464477539062,269.05084228515625,447.69110107421875,333.27099609375
31IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
32IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
33IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
34IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
35IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
36IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
37IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
38IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
39IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
40IMG_20200630_160105.jpg,624,832,closed,215.96044921875,264.11199951171875,434.2810974121094,333.4005126953125
41IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
42IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
43IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
44IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
45IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
46IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
47IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
48IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
49IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
50IMG_20200630_160105.jpg,624,832,closed,201.79080200195312,252.21763610839844,422.9844970703125,343.8323669433594
51IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
52IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
53IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
54IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
55IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
56IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
57IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
58IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
59IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
60IMG_20200630_160105.jpg,624,832,closed,201.95980834960938,252.3543701171875,423.1335754394531,343.6968994140625
61IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
62IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
63IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
64IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
65IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
66IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
67IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
68IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
69IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
70IMG_20200630_160105.jpg,624,832,closed,205.877197265625,255.56063842773438,426.4856262207031,340.6363525390625
71IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
72IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
73IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
74IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
75IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
76IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
77IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
78IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
79IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
80IMG_20200630_160105.jpg,624,832,closed,229.46343994140625,269.81842041015625,446.3697509765625,331.9940185546875
81IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
82IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
83IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
84IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
85IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
86IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
87IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
88IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
89IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
90IMG_20200630_160105.jpg,624,832,closed,198.21018981933594,249.353515625,419.7349853515625,346.7729187011719
91IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
92IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
93IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
94IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
95IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
96IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
97IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
98IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
99IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
100IMG_20200630_160105.jpg,624,832,closed,242.89007568359375,260.1636962890625,464.0204772949219,350.93170166015625
1IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
2IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
3IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
4IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
5IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
6IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
7IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
8IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
9IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
10IMG_20200630_160106.jpg,624,832,closed,207.32073974609375,264.20465087890625,418.9906311035156,347.47137451171875
11IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
12IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
13IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
14IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
15IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
16IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
17IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
18IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
19IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
20IMG_20200630_160106.jpg,624,832,closed,202.900146484375,260.70458984375,415.4343566894531,351.0321350097656
21IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
22IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
23IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
24IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
25IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
26IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
27IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
28IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
29IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
30IMG_20200630_160106.jpg,624,832,closed,235.51351928710938,269.4234313964844,446.8005676269531,350.09722900390625
31IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
32IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
33IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
34IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
35IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
36IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
37IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
38IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
39IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
40IMG_20200630_160106.jpg,624,832,closed,229.93235778808594,274.10400390625,438.87841796875,342.1646728515625
41IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
42IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
43IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
44IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
45IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
46IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
47IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
48IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
49IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
50IMG_20200630_160106.jpg,624,832,closed,241.15052795410156,265.48236083984375,453.893798828125,357.94940185546875
51IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
52IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
53IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
54IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
55IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
56IMG_20200630_160106.jpg,624,832,closed,201.02972412109375,259.251708984375,413.8518981933594,352.6009521484375
